genres,sentiment,count
"Classics, Comedy, Cult Movies, Horror, Musical & Performing Arts, Science Fiction & Fantasy",Negative,18
"Classics, Comedy, Cult Movies, Horror, Musical & Performing Arts, Science Fiction & Fantasy",Positive,40
"Classics, Comedy, Cult Movies, Horror, Mystery & Suspense",Negative,3
"Classics, Comedy, Cult Movies, Horror, Mystery & Suspense",Neutral,3
"Classics, Comedy, Cult Movies, Horror, Mystery & Suspense",Positive,5
"Classics, Comedy, Documentary, Musical & Performing Arts, Special Interest",Negative,1
"Classics, Comedy, Documentary, Musical & Performing Arts, Special Interest",Neutral,1
"Classics, Comedy, Documentary, Musical & Performing Arts, Special Interest",Positive,4
"Classics, Comedy, Documentary, Sports & Fitness",Negative,7
"Classics, Comedy, Documentary, Sports & Fitness",Neutral,8
"Classics, Comedy, Documentary, Sports & Fitness",Positive,22
"Classics, Comedy, Drama",Negative,179
"Classics, Comedy, Drama",Neutral,144
"Classics, Comedy, Drama",Positive,755
"Classics, Comedy, Drama, Horror, Mystery & Suspense",Negative,4
"Classics, Comedy, Drama, Horror, Mystery & Suspense",Neutral,3
"Classics, Comedy, Drama, Horror, Mystery & Suspense",Positive,6
"Classics, Comedy, Drama, Kids & Family",Negative,2
"Classics, Comedy, Drama, Kids & Family",Positive,5
"Classics, Comedy, Drama, Kids & Family, Musical & Performing Arts",Negative,8
"Classics, Comedy, Drama, Kids & Family, Musical & Performing Arts",Neutral,12
"Classics, Comedy, Drama, Kids & Family, Musical & Performing Arts",Positive,52
"Classics, Comedy, Drama, Kids & Family, Musical & Performing Arts, Science Fiction & Fantasy",Negative,7
"Classics, Comedy, Drama, Kids & Family, Musical & Performing Arts, Science Fiction & Fantasy",Neutral,3
"Classics, Comedy, Drama, Kids & Family, Musical & Performing Arts, Science Fiction & Fantasy",Positive,27
"Classics, Comedy, Drama, Kids & Family, Romance",Neutral,2
"Classics, Comedy, Drama, Kids & Family, Romance",Positive,22
"Classics, Comedy, Drama, Kids & Family, Science Fiction & Fantasy",Positive,5
"Classics, Comedy, Drama, Musical & Performing Arts",Negative,23
"Classics, Comedy, Drama, Musical & Performing Arts",Neutral,29
"Classics, Comedy, Drama, Musical & Performing Arts",Positive,214
"Classics, Comedy, Drama, Musical & Performing Arts, Mystery & Suspense",Negative,2
"Classics, Comedy, Drama, Musical & Performing Arts, Mystery & Suspense",Neutral,4
"Classics, Comedy, Drama, Musical & Performing Arts, Mystery & Suspense",Positive,4
"Classics, Comedy, Drama, Musical & Performing Arts, Romance",Negative,15
"Classics, Comedy, Drama, Musical & Performing Arts, Romance",Neutral,14
"Classics, Comedy, Drama, Musical & Performing Arts, Romance",Positive,66
"Classics, Comedy, Drama, Musical & Performing Arts, Science Fiction & Fantasy",Negative,6
"Classics, Comedy, Drama, Musical & Performing Arts, Science Fiction & Fantasy",Neutral,2
"Classics, Comedy, Drama, Musical & Performing Arts, Science Fiction & Fantasy",Positive,14
"Classics, Comedy, Drama, Musical & Performing Arts, Western",Negative,4
"Classics, Comedy, Drama, Musical & Performing Arts, Western",Neutral,6
"Classics, Comedy, Drama, Musical & Performing Arts, Western",Positive,24
"Classics, Comedy, Drama, Mystery & Suspense",Negative,15
"Classics, Comedy, Drama, Mystery & Suspense",Neutral,13
"Classics, Comedy, Drama, Mystery & Suspense",Positive,76
"Classics, Comedy, Drama, Mystery & Suspense, Romance",Negative,7
"Classics, Comedy, Drama, Mystery & Suspense, Romance",Neutral,5
"Classics, Comedy, Drama, Mystery & Suspense, Romance",Positive,23
"Classics, Comedy, Drama, Mystery & Suspense, Science Fiction & Fantasy, Romance",Positive,5
"Classics, Comedy, Drama, Mystery & Suspense, Special Interest, Romance",Negative,11
"Classics, Comedy, Drama, Mystery & Suspense, Special Interest, Romance",Neutral,12
"Classics, Comedy, Drama, Mystery & Suspense, Special Interest, Romance",Positive,22
"Classics, Comedy, Drama, Romance",Negative,111
"Classics, Comedy, Drama, Romance",Neutral,136
"Classics, Comedy, Drama, Romance",Positive,776
"Classics, Comedy, Drama, Science Fiction & Fantasy",Negative,9
"Classics, Comedy, Drama, Science Fiction & Fantasy",Neutral,17
"Classics, Comedy, Drama, Science Fiction & Fantasy",Positive,55
"Classics, Comedy, Drama, Science Fiction & Fantasy, Romance",Negative,4
"Classics, Comedy, Drama, Science Fiction & Fantasy, Romance",Neutral,4
"Classics, Comedy, Drama, Science Fiction & Fantasy, Romance",Positive,14
"Classics, Comedy, Drama, Science Fiction & Fantasy, Romance, Faith & Spirituality",Negative,1
"Classics, Comedy, Drama, Science Fiction & Fantasy, Romance, Faith & Spirituality",Neutral,2
"Classics, Comedy, Drama, Science Fiction & Fantasy, Romance, Faith & Spirituality",Positive,15
"Classics, Comedy, Drama, Special Interest",Negative,4
"Classics, Comedy, Drama, Special Interest",Neutral,3
"Classics, Comedy, Drama, Special Interest",Positive,21
"Classics, Comedy, Drama, Sports & Fitness",Negative,8
"Classics, Comedy, Drama, Sports & Fitness",Neutral,6
"Classics, Comedy, Drama, Sports & Fitness",Positive,17
"Classics, Comedy, Drama, Western",Negative,2
"Classics, Comedy, Drama, Western",Positive,2
"Classics, Comedy, Drama, Western, Romance",Negative,2
"Classics, Comedy, Drama, Western, Romance",Neutral,2
"Classics, Comedy, Drama, Western, Romance",Positive,8
"Classics, Comedy, Horror",Negative,18
"Classics, Comedy, Horror",Neutral,2
"Classics, Comedy, Horror",Positive,27
"Classics, Comedy, Horror, Mystery & Suspense",Negative,23
"Classics, Comedy, Horror, Mystery & Suspense",Neutral,4
"Classics, Comedy, Horror, Mystery & Suspense",Positive,27
"Classics, Comedy, Horror, Science Fiction & Fantasy",Negative,33
"Classics, Comedy, Horror, Science Fiction & Fantasy",Neutral,9
"Classics, Comedy, Horror, Science Fiction & Fantasy",Positive,85
"Classics, Comedy, Kids & Family",Negative,9
"Classics, Comedy, Kids & Family",Neutral,9
"Classics, Comedy, Kids & Family",Positive,34
"Classics, Comedy, Kids & Family, Musical & Performing Arts",Negative,7
"Classics, Comedy, Kids & Family, Musical & Performing Arts",Neutral,7
"Classics, Comedy, Kids & Family, Musical & Performing Arts",Positive,23
"Classics, Comedy, Kids & Family, Musical & Performing Arts, Science Fiction & Fantasy",Negative,5
"Classics, Comedy, Kids & Family, Musical & Performing Arts, Science Fiction & Fantasy",Neutral,6
"Classics, Comedy, Kids & Family, Musical & Performing Arts, Science Fiction & Fantasy",Positive,33
"Classics, Comedy, Kids & Family, Mystery & Suspense",Negative,2
"Classics, Comedy, Kids & Family, Mystery & Suspense",Positive,2
"Classics, Comedy, Kids & Family, Romance",Neutral,2
"Classics, Comedy, Kids & Family, Romance",Positive,11
"Classics, Comedy, Kids & Family, Science Fiction & Fantasy",Negative,33
"Classics, Comedy, Kids & Family, Science Fiction & Fantasy",Neutral,5
"Classics, Comedy, Kids & Family, Science Fiction & Fantasy",Positive,15
"Classics, Comedy, Kids & Family, Television",Negative,1
"Classics, Comedy, Kids & Family, Television",Positive,2
"Classics, Comedy, Kids & Family, Western",Positive,6
"Classics, Comedy, Musical & Performing Arts",Negative,33
"Classics, Comedy, Musical & Performing Arts",Neutral,38
"Classics, Comedy, Musical & Performing Arts",Positive,186
"Classics, Comedy, Musical & Performing Arts, Romance",Negative,45
"Classics, Comedy, Musical & Performing Arts, Romance",Neutral,59
"Classics, Comedy, Musical & Performing Arts, Romance",Positive,374
"Classics, Comedy, Musical & Performing Arts, Science Fiction & Fantasy",Negative,2
"Classics, Comedy, Musical & Performing Arts, Science Fiction & Fantasy",Neutral,1
"Classics, Comedy, Musical & Performing Arts, Science Fiction & Fantasy",Positive,2
"Classics, Comedy, Musical & Performing Arts, Special Interest, Romance",Negative,1
"Classics, Comedy, Musical & Performing Arts, Special Interest, Romance",Neutral,1
"Classics, Comedy, Musical & Performing Arts, Special Interest, Romance",Positive,1
"Classics, Comedy, Musical & Performing Arts, Western",Negative,1
"Classics, Comedy, Musical & Performing Arts, Western",Neutral,6
"Classics, Comedy, Musical & Performing Arts, Western",Positive,20
"Classics, Comedy, Musical & Performing Arts, Western, Romance",Negative,5
"Classics, Comedy, Musical & Performing Arts, Western, Romance",Neutral,3
"Classics, Comedy, Musical & Performing Arts, Western, Romance",Positive,18
"Classics, Comedy, Mystery & Suspense",Negative,10
"Classics, Comedy, Mystery & Suspense",Neutral,14
"Classics, Comedy, Mystery & Suspense",Positive,64
"Classics, Comedy, Romance",Negative,86
"Classics, Comedy, Romance",Neutral,80
"Classics, Comedy, Romance",Positive,585
"Classics, Comedy, Science Fiction & Fantasy",Negative,28
"Classics, Comedy, Science Fiction & Fantasy",Neutral,9
"Classics, Comedy, Science Fiction & Fantasy",Positive,68
"Classics, Comedy, Science Fiction & Fantasy, Romance",Neutral,1
"Classics, Comedy, Science Fiction & Fantasy, Romance",Positive,10
"Classics, Comedy, Special Interest",Positive,6
"Classics, Comedy, Western",Negative,25
"Classics, Comedy, Western",Neutral,21
"Classics, Comedy, Western",Positive,83
"Classics, Cult Movies, Drama",Negative,20
"Classics, Cult Movies, Drama",Positive,22
"Classics, Cult Movies, Drama, Horror, Mystery & Suspense",Negative,16
"Classics, Cult Movies, Drama, Horror, Mystery & Suspense",Neutral,4
"Classics, Cult Movies, Drama, Horror, Mystery & Suspense",Positive,16
"Classics, Cult Movies, Drama, Mystery & Suspense",Negative,10
"Classics, Cult Movies, Drama, Mystery & Suspense",Neutral,6
"Classics, Cult Movies, Drama, Mystery & Suspense",Positive,11
"Classics, Cult Movies, Horror",Negative,73
"Classics, Cult Movies, Horror",Neutral,21
"Classics, Cult Movies, Horror",Positive,40
"Classics, Cult Movies, Horror, Science Fiction & Fantasy",Negative,15
